,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,Weekend
12824,12824,Reservoir,75 Botha Av,4,h,912000.0,S,Ray,2017-09-16,12.0,3073,4,1,2,871.0,126.0,1970,,-37.70056,145.00345,Northern Metropolitan,21650,"-37.70056, 145.00345",Av,1
12825,12825,Reservoir,9 Delaware St,3,h,900000.0,S,Barry,2017-09-16,12.0,3073,3,1,1,694.0,126.0,1970,,-37.72089,145.0153,Northern Metropolitan,21650,"-37.72089, 145.0153",St,1
12826,12826,Reservoir,7 Loddon Av,3,h,935000.0,S,Ray,2017-09-16,12.0,3073,3,1,2,768.0,126.0,1970,,-37.7234,145.0266,Northern Metropolitan,21650,"-37.7234, 145.0266",Av,1
12827,12827,Reservoir,4/27 McMahon Rd,2,u,465000.0,SP,Ray,2017-09-16,12.0,3073,2,1,1,676.0,61.0,2012,,-37.71176,145.02142,Northern Metropolitan,21650,"-37.71176, 145.02142",Rd,1
12828,12828,Reservoir,76 North Rd,2,h,920000.0,S,Nelson,2017-09-16,12.0,3073,2,1,2,665.0,100.0,1955,,-37.72303,145.01883999999995,Northern Metropolitan,21650,"-37.72303, 145.01884",Rd,1
12829,12829,Richmond,37 Spencer Pl,3,t,1500000.0,VB,Jellis,2017-09-16,2.4,3121,3,2,2,72.0,145.0,2011,,-37.81937,145.00146,Northern Metropolitan,14949,"-37.81937, 145.00146",Pl,1
12830,12830,Richmond,29 Type St,2,h,1200000.0,S,Biggin,2017-09-16,2.4,3121,2,1,2,135.0,86.0,1890,,-37.82132,145.00973,Northern Metropolitan,14949,"-37.82132, 145.00973",St,1
12831,12831,Ringwood,5 Bigola St,3,h,800000.0,S,other,2017-09-16,19.9,3134,3,1,3,691.0,126.0,1970,,-37.80236,145.23916,Eastern Metropolitan,7785,"-37.80236, 145.23916",St,1
12832,12832,Ringwood,33 Nelson St,4,h,1335000.0,PI,other,2017-09-16,19.9,3134,4,1,0,697.0,126.0,1980,,-37.81169000000001,145.22243999999995,Eastern Metropolitan,7785,"-37.81169, 145.22244",St,1
12833,12833,Ringwood,14 Norfolk Av,4,h,935000.0,S,Philip,2017-09-16,19.9,3134,4,3,2,540.0,119.0,1970,,-37.82782,145.22506,Eastern Metropolitan,7785,"-37.82782, 145.22506",Av,1
12834,12834,Ringwood East,4 Short St,3,h,746000.0,S,Fletchers,2017-09-16,21.3,3135,3,1,1,400.0,135.0,1950,,-37.80954000000001,145.25538,Eastern Metropolitan,4407,"-37.80954, 145.25538",St,1
12835,12835,Ringwood North,5 Unsworth Rd,4,h,1283000.0,S,Philip,2017-09-16,19.9,3134,4,2,2,1019.0,126.0,1970,,-37.8004,145.23256999999995,Eastern Metropolitan,3619,"-37.8004, 145.23257",Rd,1
12836,12836,Rosanna,4 Devlin Ct,4,h,1365000.0,SP,Miles,2017-09-16,8.9,3084,4,3,2,687.0,126.0,1970,,-37.73184000000001,145.07061000000004,Eastern Metropolitan,3540,"-37.73184, 145.07061",Ct,1
12837,12837,Rosanna,28 Millicent St,4,h,1775000.0,S,Miles,2017-09-16,8.9,3084,4,2,2,1240.0,126.0,1970,,-37.74085,145.07055,Eastern Metropolitan,3540,"-37.74085, 145.07055",St,1
12838,12838,Roxburgh Park,21 Orion Wy,3,h,380000.0,S,Raine,2017-09-16,20.6,3064,3,1,1,372.0,92.0,2000,,-37.62388,144.93701,Northern Metropolitan,5833,"-37.62388, 144.93701",other,1
12839,12839,Sandringham,7 Duff St,4,h,1665000.0,S,hockingstuart,2017-09-16,15.2,3191,4,3,2,780.0,126.0,1970,,-37.9602,145.02026,Southern Metropolitan,4497,"-37.9602, 145.02026",St,1
12840,12840,Sandringham,6 Jennings St,4,h,1915000.0,SP,Buxton,2017-09-16,15.2,3191,4,2,2,563.0,220.0,1910,,-37.95893,145.0128,Southern Metropolitan,4497,"-37.95893, 145.0128",St,1
12841,12841,Scoresby,9 Armin St,4,h,950000.0,S,Fletchers,2017-09-16,22.2,3179,4,2,2,758.0,126.0,1975,,-37.88863,145.23435,Eastern Metropolitan,2206,"-37.88863, 145.23435",St,1
12842,12842,Scoresby,145 George St,4,h,962000.0,S,other,2017-09-16,22.2,3179,4,2,3,724.0,166.0,1985,,-37.88919,145.2165,Eastern Metropolitan,2206,"-37.88919, 145.2165",St,1
12843,12843,South Melbourne,250 Ferrars St,1,h,855000.0,S,Greg,2017-09-16,1.9,3205,1,1,0,67.0,72.0,1900,,-37.8343,144.95529,Southern Metropolitan,5943,"-37.8343, 144.95529",St,1
12844,12844,South Yarra,16 Margaret St,3,h,1305000.0,SP,Jellis,2017-09-16,2.7,3141,3,1,2,174.0,110.0,1900,,-37.84517,144.98727,Southern Metropolitan,14887,"-37.84517, 144.98727",St,1
12845,12845,Springvale,731 Princes Hwy,3,h,770000.0,SP,other,2017-09-16,20.8,3171,3,1,4,585.0,126.0,1970,,-37.93975,145.16326,South-Eastern Metropolitan,7412,"-37.93975, 145.16326",other,1
12846,12846,Strathmore,26 Carnarvon Rd,3,h,1720000.0,S,Brad,2017-09-16,8.2,3041,3,1,2,631.0,126.0,1970,,-37.73887,144.91103,Western Metropolitan,3284,"-37.73887, 144.91103",Rd,1
12847,12847,Sunbury,26 Briarwood Ct,3,h,405000.0,S,YPA,2017-09-16,31.7,3429,3,1,3,515.0,101.0,1991,,-37.57662,144.74767,Western Metropolitan,14092,"-37.57662, 144.74767",Ct,1
12848,12848,Sunbury,60 Riddell Rd,3,h,482000.0,S,YPA,2017-09-16,31.7,3429,3,1,1,573.0,126.0,1965,,-37.57123,144.72333999999995,Western Metropolitan,14092,"-37.57123, 144.72334",Rd,1
12849,12849,Sunbury,1 Whitty La,3,h,436000.0,SP,other,2017-09-16,31.7,3429,3,2,2,350.0,220.0,2004,,-37.58883,144.70202,Western Metropolitan,14092,"-37.58883, 144.70202",other,1
12850,12850,Sunshine,5 Barnett St,4,h,830000.0,PI,Sweeney,2017-09-16,10.5,3020,4,1,3,502.0,126.0,1970,,-37.78209,144.84581,Western Metropolitan,3755,"-37.78209, 144.84581",St,1
12851,12851,Sunshine North,117 Berkshire Rd,4,h,665000.0,S,Douglas,2017-09-16,10.5,3020,4,2,3,600.0,183.0,1975,,-37.76482,144.83375,Western Metropolitan,4217,"-37.76482, 144.83375",Rd,1
12852,12852,Sunshine North,6 Melton Av,3,h,610000.0,SP,Sweeney,2017-09-16,10.5,3020,3,1,1,581.0,126.0,1970,,-37.7674,144.82421000000005,Western Metropolitan,4217,"-37.7674, 144.82421",Av,1
12853,12853,Surrey Hills,2/98 Durham Rd,3,u,1290000.0,S,Fletchers,2017-09-16,10.2,3127,3,2,1,270.0,126.0,1970,,-37.83404,145.0893,Southern Metropolitan,5457,"-37.83404, 145.0893",Rd,1
12854,12854,Surrey Hills,29 Essex Rd,4,h,1810000.0,S,other,2017-09-16,10.2,3127,4,3,2,349.0,223.0,1997,,-37.82832,145.09242,Southern Metropolitan,5457,"-37.82832, 145.09242",Rd,1
12855,12855,Surrey Hills,10 Pembroke St,5,h,2230000.0,SA,Woodards,2017-09-16,10.2,3127,5,2,2,754.0,270.0,1905,,-37.82807,145.10796000000005,Southern Metropolitan,5457,"-37.82807, 145.10796",St,1
12856,12856,Templestowe,36 Newmans Rd,5,h,1930000.0,S,Jellis,2017-09-16,15.5,3106,5,3,2,807.0,377.0,2000,,-37.75245,145.15283,Eastern Metropolitan,6202,"-37.75245, 145.15283",Rd,1
12857,12857,Thomastown,15 Alison St,3,h,600500.0,S,Barry,2017-09-16,15.3,3074,3,1,1,552.0,126.0,1970,,-37.68366,145.02783,Northern Metropolitan,7955,"-37.68366, 145.02783",St,1
12858,12858,Thomastown,89 Cedar St,3,h,640000.0,S,Barry,2017-09-16,15.3,3074,3,1,2,680.0,126.0,1950,,-37.6806,145.02402,Northern Metropolitan,7955,"-37.6806, 145.02402",St,1
12859,12859,Thomastown,4 Charlton Pl,3,h,750000.0,S,HAR,2017-09-16,15.3,3074,3,2,2,536.0,169.0,1980,,-37.67666,144.99161,Northern Metropolitan,7955,"-37.67666, 144.99161",Pl,1
12860,12860,Thornbury,119A Harold St,4,h,1605000.0,PI,McGrath,2017-09-16,7.0,3071,4,2,2,348.0,92.0,1930,,-37.75582,144.98951,Northern Metropolitan,8870,"-37.75582, 144.98951",St,1
12861,12861,Thornbury,108 Normanby Av,3,h,1300000.0,SP,Love,2017-09-16,7.0,3071,3,1,2,531.0,126.0,1970,,-37.75832,144.99017,Northern Metropolitan,8870,"-37.75832, 144.99017",Av,1
12862,12862,Toorak,13 Kyeamba Gr,3,h,2076000.0,S,Jellis,2017-09-16,4.1,3142,3,1,2,302.0,126.0,1970,,-37.84213,145.02527,Southern Metropolitan,7217,"-37.84213, 145.02527",Gr,1
12863,12863,Vermont,1 Marina St,5,h,1150000.0,PI,Jellis,2017-09-16,17.2,3133,5,2,2,599.0,235.0,1970,,-37.84158,145.19762,Eastern Metropolitan,4181,"-37.84158, 145.19762",St,1
12864,12864,Viewbank,2 Country La,3,h,1009000.0,S,Jellis,2017-09-16,8.9,3084,3,2,2,663.0,136.0,1980,,-37.7417,145.0958,Eastern Metropolitan,2698,"-37.7417, 145.0958",other,1
12865,12865,Wallan,14 Danaher Av,3,h,366000.0,S,Ray,2017-09-16,44.2,3756,3,1,1,502.0,77.0,1978,,-37.40853,144.97749,Northern Victoria,3988,"-37.40853, 144.97749",Av,1
12866,12866,Wantirna,78 Raheen Av,3,h,1070000.0,S,Buxton,2017-09-16,14.7,3152,3,2,2,673.0,126.0,1970,,-37.86345,145.22871,Eastern Metropolitan,5424,"-37.86345, 145.22871",Av,1
12867,12867,Wantirna South,12 McLean Ct,4,h,1440000.0,S,Ray,2017-09-16,14.7,3152,4,3,6,717.0,247.0,1985,,-37.87831,145.24575,Eastern Metropolitan,7082,"-37.87831, 145.24575",Ct,1
12868,12868,Wantirna South,20 Mingana Rd,4,h,1060000.0,SP,Ray,2017-09-16,14.7,3152,4,2,3,729.0,173.0,1970,,-37.85728,145.24839,Eastern Metropolitan,7082,"-37.85728, 145.24839",Rd,1
12869,12869,Watsonia,12 Manfred St,3,h,792000.0,S,Buckingham,2017-09-16,14.5,3087,3,1,2,571.0,124.0,1960,,-37.71502,145.08844,Northern Metropolitan,2329,"-37.71502, 145.08844",St,1
12870,12870,Watsonia North,306 Grimshaw St,4,h,920000.0,PI,Barry,2017-09-16,14.5,3087,4,2,2,966.0,126.0,1970,,-37.7023,145.08357,Northern Metropolitan,1442,"-37.7023, 145.08357",St,1
12871,12871,Werribee,81 Parramatta Rd,3,h,470000.0,S,other,2017-09-16,14.7,3030,3,1,2,640.0,125.0,1985,,-37.88537,144.65337,Western Metropolitan,16166,"-37.88537, 144.65337",Rd,1
12872,12872,Werribee,1/4 Tedesco Ct,3,h,515000.0,SP,YPA,2017-09-16,14.7,3030,3,2,1,251.0,194.0,2012,,-37.90918,144.68325,Western Metropolitan,16166,"-37.90918, 144.68325",Ct,1
12873,12873,Werribee,94 Wattle Av,4,h,603500.0,SP,YPA,2017-09-16,14.7,3030,4,2,4,650.0,184.0,1994,,-37.90336,144.67918,Western Metropolitan,16166,"-37.90336, 144.67918",Av,1
12874,12874,West Footscray,15 Alberta St,3,h,870000.0,SP,Jas,2017-09-16,6.4,3012,3,1,2,417.0,109.0,1950,,-37.79644,144.86388,Western Metropolitan,5058,"-37.79644, 144.86388",St,1
12875,12875,West Footscray,127 Stanhope St,4,h,1060000.0,S,Douglas,2017-09-16,6.4,3012,3,3,2,512.0,512.0,1920,,-37.79487,144.86353,Western Metropolitan,5058,"-37.79487, 144.86353",St,1
12876,12876,West Melbourne,199 Hawke St,3,t,1500000.0,SP,other,2017-09-16,3.1,3003,3,2,1,862.0,209.0,1920,,-37.80947000000001,144.94473,Northern Metropolitan,2230,"-37.80947, 144.94473",St,1
12877,12877,Wheelers Hill,65 Cootamundra Dr,3,h,950000.0,S,Jellis,2017-09-16,16.7,3150,3,2,2,651.0,126.0,1970,,-37.91057,145.1719,South-Eastern Metropolitan,7392,"-37.91057, 145.1719",Dr,1
12878,12878,Wheelers Hill,7 Meadowbrook Dr,4,h,1211000.0,S,C21,2017-09-16,16.7,3150,4,3,4,653.0,126.0,1970,,-37.90667,145.17368000000005,South-Eastern Metropolitan,7392,"-37.90667, 145.17368",Dr,1
12879,12879,Williams Landing,22 Bushlark Cr,3,h,555000.0,SP,hockingstuart,2017-09-16,17.6,3027,3,2,2,265.0,25.0,2014,,-37.85504,144.73516,Western Metropolitan,1999,"-37.85504, 144.73516",Cr,1
12880,12880,Williamstown North,52a Florence St,3,h,1190000.0,S,Williams,2017-09-16,6.8,3016,3,2,2,297.0,126.0,2005,,-37.85537,144.87578,Western Metropolitan,802,"-37.85537, 144.87578",St,1
12881,12881,Windsor,5 Gladstone St,3,h,1425000.0,S,Jellis,2017-09-16,4.6,3181,3,1,1,188.0,150.0,1907,,-37.85277,144.98485,Southern Metropolitan,4380,"-37.85277, 144.98485",St,1
12882,12882,Windsor,73 Lewisham Rd,3,h,1970000.0,PI,Marshall,2017-09-16,4.6,3181,3,2,0,362.0,126.0,1895,,-37.85327,144.99947,Southern Metropolitan,4380,"-37.85327, 144.99947",Rd,1
12883,12883,Windsor,14 McIlwrick St,2,h,1300000.0,VB,hockingstuart,2017-09-16,4.6,3181,2,1,1,258.0,126.0,1970,,-37.85591,144.99356,Southern Metropolitan,4380,"-37.85591, 144.99356",St,1
12884,12884,Yarraville,23 Gray St,2,h,921000.0,S,hockingstuart,2017-09-16,6.3,3013,2,1,2,161.0,126.0,1970,,-37.81899,144.89507,Western Metropolitan,6543,"-37.81899, 144.89507",St,1
12885,12885,Yarraville,9 Hawkhurst St,3,h,1190000.0,SP,Jas,2017-09-16,6.3,3013,3,1,2,515.0,89.0,1955,,-37.82067,144.87725,Western Metropolitan,6543,"-37.82067, 144.87725",St,1
12886,12886,Abbotsford,67 Stafford St,3,h,1000000.0,PI,Biggin,2017-08-19,3.0,3067,3,1,2,196.0,126.0,1900,,-37.80094,144.99569,Northern Metropolitan,4019,"-37.80094, 144.99569",St,1
12887,12887,Albanvale,35 Angelique Gr,3,h,506000.0,S,hockingstuart,2017-08-19,14.0,3021,3,1,2,544.0,120.0,1980,,-37.74965,144.77008999999995,Western Metropolitan,1899,"-37.74965, 144.77009",Gr,1
12888,12888,Albert Park,123 Richardson St,4,h,2550000.0,S,Marshall,2017-08-19,3.0,3206,4,2,2,152.0,175.0,1910,,-37.84663,144.95681000000005,Southern Metropolitan,3280,"-37.84663, 144.95681",St,1
12889,12889,Altona North,83 Seventh Av,3,h,880000.0,PI,hockingstuart,2017-08-19,9.4,3025,3,1,2,563.0,126.0,1970,,-37.83879,144.84787,Western Metropolitan,5132,"-37.83879, 144.84787",Av,1
12890,12890,Ardeer,721 Ballarat Rd,3,h,730000.0,SP,HAR,2017-08-19,12.8,3022,3,2,2,739.0,112.0,1970,,-37.77245,144.8001,Western Metropolitan,1281,"-37.77245, 144.8001",Rd,1
12891,12891,Armadale,18A New St,2,h,1460000.0,S,Jellis,2017-08-19,6.3,3143,2,1,1,181.0,80.0,1930,,-37.8542,145.01506,Southern Metropolitan,4836,"-37.8542, 145.01506",St,1
12892,12892,Armadale,28 New St,2,h,1726000.0,S,Marshall,2017-08-19,6.3,3143,2,2,2,269.0,128.0,1910,,-37.85425,145.01545,Southern Metropolitan,4836,"-37.85425, 145.01545",St,1
12893,12893,Ashburton,21 Warner Av,4,h,1920000.0,S,Jellis,2017-08-19,10.2,3147,4,3,2,391.0,203.0,2016,,-37.86664,145.08597,Southern Metropolitan,3052,"-37.86664, 145.08597",Av,1
12894,12894,Ashwood,33 Douglas St,3,h,1575000.0,S,Jellis,2017-08-19,10.2,3147,3,1,2,787.0,115.0,1955,,-37.86394,145.09702,Southern Metropolitan,2894,"-37.86394, 145.09702",St,1
12895,12895,Aspendale,6 Foam St,4,h,1362000.0,S,hockingstuart,2017-08-19,21.5,3195,4,2,3,549.0,126.0,1970,,-38.01695,145.09933999999996,South-Eastern Metropolitan,2824,"-38.01695, 145.09934",St,1
12896,12896,Balwyn,15 Grey St,4,h,2115000.0,S,Jellis,2017-08-19,7.9,3103,4,2,2,766.0,126.0,1970,,-37.80455,145.06478,Southern Metropolitan,5682,"-37.80455, 145.06478",St,1
12897,12897,Balwyn,17 Percy St,5,h,2562000.0,S,Marshall,2017-08-19,7.9,3103,5,3,2,671.0,126.0,1970,,-37.81016,145.07341,Southern Metropolitan,5682,"-37.81016, 145.07341",St,1
12898,12898,Balwyn,6 Yandilla St,6,h,2100000.0,PI,Jellis,2017-08-19,7.9,3103,6,3,2,845.0,126.0,1970,,-37.80708,145.09698999999995,Southern Metropolitan,5682,"-37.80708, 145.09699",St,1
12899,12899,Balwyn North,137 Doncaster Rd,3,h,1900000.0,PI,Noel,2017-08-19,9.7,3104,3,1,1,912.0,126.0,1970,,-37.79351,145.07655,Southern Metropolitan,7809,"-37.79351, 145.07655",Rd,1
12900,12900,Balwyn North,58 Fortuna Av,4,h,2000000.0,PI,hockingstuart,2017-08-19,9.7,3104,4,3,4,958.0,255.0,2015,,-37.78662,145.07683,Southern Metropolitan,7809,"-37.78662, 145.07683",Av,1
12901,12901,Balwyn North,15 Highbury St,4,h,2400000.0,S,Fletchers,2017-08-19,9.7,3104,4,2,2,746.0,126.0,1970,,-37.79483,145.07296000000005,Southern Metropolitan,7809,"-37.79483, 145.07296",St,1
12902,12902,Balwyn North,8 Hillview Rd,4,h,2270000.0,PI,Barry,2017-08-19,9.7,3104,4,2,2,654.0,334.0,2010,,-37.78458,145.07912,Southern Metropolitan,7809,"-37.78458, 145.07912",Rd,1
12903,12903,Balwyn North,11 Minerva Av,5,h,2600000.0,VB,Jellis,2017-08-19,9.7,3104,5,4,2,708.0,126.0,1970,,-37.78787,145.08468,Southern Metropolitan,7809,"-37.78787, 145.08468",Av,1
12904,12904,Balwyn North,40 Reading Av,3,h,2321000.0,S,Fletchers,2017-08-19,9.7,3104,3,1,2,923.0,126.0,1970,,-37.80081,145.09319,Southern Metropolitan,7809,"-37.80081, 145.09319",Av,1
12905,12905,Balwyn North,16 Riverview Rd,3,h,1890000.0,S,Fletchers,2017-08-19,9.7,3104,3,2,1,632.0,144.0,1940,,-37.79094,145.07899,Southern Metropolitan,7809,"-37.79094, 145.07899",Rd,1
12906,12906,Bentleigh,210 Centre Rd,4,h,1895000.0,S,Jellis,2017-08-19,11.4,3204,4,2,2,557.0,220.0,1920,,-37.91741,145.02873,Southern Metropolitan,6795,"-37.91741, 145.02873",Rd,1
12907,12907,Bentleigh East,17 Gowrie St,4,h,1115000.0,S,Ray,2017-08-19,13.8,3165,4,1,2,579.0,126.0,1970,,-37.91524,145.07686,Southern Metropolitan,10969,"-37.91524, 145.07686",St,1
12908,12908,Bentleigh East,77A Orange St,3,t,1280000.0,SP,Buxton,2017-08-19,13.8,3165,3,2,2,335.0,239.0,2013,,-37.91783,145.0816,Southern Metropolitan,10969,"-37.91783, 145.0816",St,1
12909,12909,Bentleigh East,1/87 Orange St,2,u,690000.0,S,Jellis,2017-08-19,13.8,3165,2,2,1,212.0,126.0,2008,,-37.91786,145.08243000000004,Southern Metropolitan,10969,"-37.91786, 145.08243",St,1
12910,12910,Bentleigh East,41 Shrewsbury St,4,h,1595000.0,S,Jellis,2017-08-19,13.8,3165,4,1,2,581.0,167.0,1960,,-37.91291,145.05996000000005,Southern Metropolitan,10969,"-37.91291, 145.05996",St,1
12911,12911,Blackburn,2A Kerr St,3,t,881000.0,S,Jellis,2017-08-19,13.4,3130,3,1,1,300.0,126.0,1970,,-37.81156,145.14057,Eastern Metropolitan,5713,"-37.81156, 145.14057",St,1
12912,12912,Blackburn North,22 Greenglade Ct,4,h,1300000.0,S,Noel,2017-08-19,13.4,3130,4,2,2,543.0,126.0,2006,,-37.80651,145.16457,Eastern Metropolitan,2867,"-37.80651, 145.16457",Ct,1
12913,12913,Briar Hill,4/129 Mountain View Rd,2,t,625000.0,S,Barry,2017-08-19,16.1,3088,2,2,1,189.0,126.0,1970,,-37.70835,145.11795,Eastern Metropolitan,1390,"-37.70835, 145.11795",Rd,1
12914,12914,Brighton,6 Harwood St,4,h,3100000.0,VB,Marshall,2017-08-19,10.5,3186,4,4,4,753.0,126.0,1970,,-37.89293,144.99138,Southern Metropolitan,10579,"-37.89293, 144.99138",St,1
12915,12915,Brighton,2A Hillcrest Av,4,h,1850000.0,VB,Jellis,2017-08-19,10.5,3186,4,3,3,421.0,170.0,2000,,-37.90542,145.00603999999996,Southern Metropolitan,10579,"-37.90542, 145.00604",Av,1
12916,12916,Brighton,34 Moffat St,4,h,2770000.0,S,Nick,2017-08-19,10.5,3186,4,3,2,560.0,126.0,1970,,-37.92314,144.99777,Southern Metropolitan,10579,"-37.92314, 144.99777",St,1
12917,12917,Brighton East,11A Taylor St,4,h,1300000.0,S,Hodges,2017-08-19,10.3,3187,4,3,2,221.0,126.0,1970,,-37.90381,145.01822,Southern Metropolitan,6938,"-37.90381, 145.01822",St,1
12918,12918,Broadmeadows,48 Electric St,3,h,637000.0,S,Stockdale,2017-08-19,14.0,3047,3,1,5,670.0,126.0,1980,,-37.69215,144.91654,Northern Metropolitan,4294,"-37.69215, 144.91654",St,1
12919,12919,Broadmeadows,46 Meredith St,3,h,1335000.0,S,YPA,2017-08-19,14.0,3047,3,1,1,697.0,126.0,1970,,-37.6882,144.92541,Northern Metropolitan,4294,"-37.6882, 144.92541",St,1
12920,12920,Brunswick,37 Dunstan Ave,3,h,905000.0,S,other,2017-08-19,5.2,3056,3,1,1,277.0,126.0,1970,,-37.7592,144.97321000000005,Northern Metropolitan,11918,"-37.7592, 144.97321",other,1
12921,12921,Brunswick East,7/226 Glenlyon Rd,1,u,320000.0,S,Jellis,2017-08-19,4.0,3057,1,1,1,682.0,34.0,1980,,-37.7734,144.97686000000004,Northern Metropolitan,5533,"-37.7734, 144.97686",Rd,1
12922,12922,Bulleen,5 Amberley Ct,3,h,1230000.0,S,Barry,2017-08-19,10.8,3105,3,1,1,757.0,126.0,1970,,-37.78094,145.10131,Eastern Metropolitan,4480,"-37.78094, 145.10131",Ct,1
12923,12923,Bulleen,3 England St,4,h,1240000.0,S,Purplebricks,2017-08-19,10.8,3105,4,2,2,602.0,170.0,1970,,-37.76012,145.0854,Eastern Metropolitan,4480,"-37.76012, 145.0854",St,1
12924,12924,Bundoora,567 Grimshaw St,3,h,1234000.0,S,Barry,2017-08-19,12.1,3083,3,1,2,896.0,139.0,1965,,-37.70042,145.0614,Northern Metropolitan,10175,"-37.70042, 145.0614",St,1
12925,12925,Burwood,8 Murray Dr,3,h,1588000.0,S,Buxton,2017-08-19,10.4,3125,3,2,2,708.0,126.0,1970,,-37.84625,145.10116000000005,Southern Metropolitan,5678,"-37.84625, 145.10116",Dr,1
12926,12926,Burwood East,61 Newhaven Rd,3,h,1000000.0,VB,Fletchers,2017-08-19,14.7,3151,4,2,2,788.0,108.0,1960,,-37.85985,145.15656,Eastern Metropolitan,4048,"-37.85985, 145.15656",Rd,1
12927,12927,Campbellfield,2 Augusta Av,4,h,650000.0,VB,Raine,2017-08-19,16.6,3061,4,2,4,688.0,175.0,1970,,-37.6714,144.95458,Northern Metropolitan,1889,"-37.6714, 144.95458",Av,1
12928,12928,Canterbury,34 Maysia St,5,h,2550000.0,PI,RT,2017-08-19,8.4,3126,5,2,4,692.0,126.0,1970,,-37.83254,145.07907,Southern Metropolitan,3265,"-37.83254, 145.07907",St,1
12929,12929,Carlton North,242 Canning St,2,h,1540000.0,S,Jellis,2017-08-19,3.5,3054,2,1,2,158.0,112.0,1890,,-37.79212,144.97409,Northern Metropolitan,3106,"-37.79212, 144.97409",St,1
12930,12930,Caroline Springs,24 Highbury Cl,3,h,700000.0,S,Bells,2017-08-19,14.8,3023,3,2,3,660.0,126.0,1970,,-37.73881,144.73543,Western Metropolitan,7719,"-37.73881, 144.73543",Cl,1
12931,12931,Caulfield South,37 Saturn St,5,h,2450000.0,PI,Gary,2017-08-19,8.7,3162,5,4,2,554.0,312.0,2017,,-37.89718,145.01657,Southern Metropolitan,5051,"-37.89718, 145.01657",St,1
12932,12932,Chelsea Heights,3 Third Av,3,h,710000.0,SP,hockingstuart,2017-08-19,27.0,3196,3,1,1,650.0,138.0,1960,,-38.04513,145.1346,South-Eastern Metropolitan,2076,"-38.04513, 145.1346",Av,1
12933,12933,Cheltenham,2/41 Harpley St,2,t,955000.0,SP,Greg,2017-08-19,17.9,3192,2,2,1,836.0,112.0,2009,,-37.97342,145.07201,Southern Metropolitan,9758,"-37.97342, 145.07201",St,1
12934,12934,Cheltenham,6 Shadwell St,3,h,1230000.0,S,Buxton,2017-08-19,17.9,3192,3,1,1,584.0,133.0,1960,,-37.96402,145.06658000000004,Southern Metropolitan,9758,"-37.96402, 145.06658",St,1
12935,12935,Clarinda,13 Dyer Ct,5,h,883300.0,S,Gary,2017-08-19,17.5,3169,5,2,2,402.0,177.0,1980,,-37.94452,145.11108000000004,South-Eastern Metropolitan,2727,"-37.94452, 145.11108",Ct,1
12936,12936,Clarinda,6 Rosewall Pl,3,h,790000.0,S,C21,2017-08-19,17.5,3169,3,1,2,532.0,114.0,1975,,-37.93765,145.10583,South-Eastern Metropolitan,2727,"-37.93765, 145.10583",Pl,1
12937,12937,Clifton Hill,36 Rutland St,2,h,1310000.0,S,Collins,2017-08-19,3.6,3068,2,1,2,146.0,104.0,1890,,-37.79346,144.99642,Northern Metropolitan,2954,"-37.79346, 144.99642",St,1
12938,12938,Coburg,269 Bell St,3,h,880000.0,S,Nelson,2017-08-19,6.7,3058,3,1,1,379.0,107.0,1910,,-37.73999,144.95141,Northern Metropolitan,11204,"-37.73999, 144.95141",St,1
12939,12939,Coburg,4 Jamieson St,3,h,1070000.0,S,Nelson,2017-08-19,6.7,3058,3,1,2,392.0,98.0,1920,,-37.74671,144.95141999999996,Northern Metropolitan,11204,"-37.74671, 144.95142",St,1
12940,12940,Coburg,13 Jessie St,5,h,1500000.0,VB,Nelson,2017-08-19,6.7,3058,5,3,4,900.0,180.0,1888,,-37.75402,144.95991,Northern Metropolitan,11204,"-37.75402, 144.95991",St,1
12941,12941,Coburg,87 Nicholson St,4,h,1085000.0,S,Brad,2017-08-19,6.7,3058,4,2,1,430.0,155.0,1920,,-37.7505,144.97648999999996,Northern Metropolitan,11204,"-37.7505, 144.97649",St,1
12942,12942,Craigieburn,5 Brookedge Ct,4,h,640000.0,PI,YPA,2017-08-19,20.6,3064,4,2,2,480.0,126.0,1970,,-37.60859,144.92138,Northern Metropolitan,15510,"-37.60859, 144.92138",Ct,1
12943,12943,Craigieburn,7 Eve Ct,3,h,582500.0,S,YPA,2017-08-19,20.6,3064,3,1,0,947.0,132.0,1972,,-37.59604,144.94021999999995,Northern Metropolitan,15510,"-37.59604, 144.94022",Ct,1
12944,12944,Craigieburn,13 Eveline St,4,h,480000.0,SP,Ray,2017-08-19,20.6,3064,4,2,2,312.0,148.0,2015,,-37.56857,144.91693999999995,Northern Metropolitan,15510,"-37.56857, 144.91694",St,1
12945,12945,Craigieburn,73 Mareeba Wy,4,h,523000.0,S,Barry,2017-08-19,20.6,3064,4,2,2,484.0,159.0,2009,,-37.58012,144.91998,Northern Metropolitan,15510,"-37.58012, 144.91998",other,1
12946,12946,Craigieburn,3 Pembury St,3,h,485000.0,S,Ray,2017-08-19,20.6,3064,3,2,1,321.0,150.0,2013,,-37.56937,144.90524,Northern Metropolitan,15510,"-37.56937, 144.90524",St,1
